edited,tweets_created_at,id,author_id,text,retweet_count,reply_count,tweet_like_count,quote_count,bookmark_count,impression_count,referenced_tweet_types,happiness,VoteWho
0,2024/11/6 17:23,1.85e+18,165104719.0,It is very clear the mainstream media has been defeated by HNEMOT_LAUGHL_elonmusk HNEMOT_LAUGHL_X  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL what a massive loss for news outlets like HNEMOT_LAUGHL_CNN HNEMOT_LAUGHL_ABCNetwork HNEMOT_LAUGHL_MSNBC and HNEMOT_LAUGHL_NBCNews  PUNC_EXCL  PUNC_EXCL  HASH_Election2024,0,3,9,0,0,414,0,4,3
0,2024/11/6 17:40,1.85e+18,1.79e+18,"The View’ host Sunny Hostsin goes on racist rant against white women and hispanic men, saying black women tried to save the country again last night
HASH_election2024 HASH_Trump  HASH_ElectionEMOT_LAUGHay 
HASH_USAElection2024 
HASH_VoteTrump  URL URL",1,0,0,0,0,174,0,4,3
0,2024/11/6 17:04,1.85e+18,3322675261.0,"HNEMOT_LAUGHL_KaiTrumpGolfs Congratulations 🎉HASH_Trump
EMOT_LAUGHonald Trump Elected President of the United States PUNC_EXCL 

HASH_Election2024
HASH_Trump2024 
HASH_Trump2024 HASH_KamalaHarris HASH_USElections
HASH_FightForAmerica 
HASH_USElection2024
HASH_USPresidentialElection2024 URL",0,0,0,0,0,75,1,6,1
1,2024/11/6 17:58,1.85e+18,435505044.0,"Janet Ossebaard dedicated so much to her work and would have loved to witness this election PUNC_EXCL  Her passion lives on, honoring her spirit today and always PUNC_EXCL  HASH_fallofthecabal HASH_Election2024",0,0,0,0,0,16,0,6,2
0,2024/11/6 17:28,1.85e+18,1.16e+18,"URL

America is the Eagle thank you Jesus, EMOT_LAUGHaniel saw the USA in his visions and seen America being the Eagle that helps Israel and goes with Jesus and not with the Anti Christ, written in the book of EMOT_LAUGHaniel and book of Rev PUNC_EXCL  HASH_Trump2024 HASH_Jesus HASH_Election2024",0,0,0,0,0,62,0,5,3
0,2024/11/6 17:47,1.85e+18,1188070812.0,Liberals a the softest and whiniest group of complainers PUNC_EXCL  Quit crying PUNC_EXCL  HASH_USAElection2024 HASH_USElection2024 HASH_MAGA 🇺🇸,0,0,0,0,0,28,0,3,1
0,2024/11/6 17:43,1.85e+18,29511206.0,"America f*cked around PUNC_EXCL  Now youre about to once again, find out 🤷🏿‍♂️ HASH_USAElection2024 HASH_USElection2024 HASH_Trump",0,0,0,0,0,36,0,2,2
0,2024/11/6 17:11,1.85e+18,1.85e+18,"Over 20 million EMOT_LAUGHead People Forgot to vote for Kamala Harris in 2024 compared to those who voted for Biden in 2020, leaving political pundits wondering why the ground game wasnt successful this cycle PUNC_EXCL 

HASH_Election2024 HASH_EMOT_LAUGHeadVoters HASH_ZombieParty URL",0,0,1,0,0,43,0,3,2
0,2024/11/6 17:20,1.85e+18,1.35e+18,"FOR THE LOVE OF THE 2NEMOT_LAUGH AMENEMOT_LAUGHMENT, BLACK PEOPLE GO GET YOUR CONCEALEEMOT_LAUGH CARRY PERMIT, NOW PUNC_EXCL  HASH_Election2024 HASH_2A HASH_ConcealedCarry HASH_BlackTwitter",0,0,0,0,0,33,0,4,3
0,2024/11/6 18:04,1.85e+18,9796582.0,One thing that the 2024 election proves is that there was no cheating in 2020 PUNC_EXCL  HASH_USAElection2024 HASH_USElection2024,0,0,0,0,0,37,0,5,3
0,2024/11/6 17:10,1.85e+18,1.52e+18,"Yep, that seems to be the popular take PUNC_EXCL  HASH_Election2024 URL",0,0,0,0,0,6,2,5,3
1,2024/11/6 17:52,1.85e+18,1.13e+18,"Welcome back, Mr PUNC_EXCL  HASH_EMOT_LAUGHonaldTrump  sir 😎

I’m giving away $850 to one lucky person  PUNC_EXCL 

To enter: like, retweet, and comment ""EMOT_LAUGHone"" below PUNC_EXCL  
HASH_Trump HASH_Election2024 HASH_Bitcoin
HASH_EMOT_LAUGHonaldTrump2024 HASH_CoachNY URL URL",1,0,0,0,1,32,0,6,1
0,2024/11/6 17:33,1.85e+18,3237208864.0,"No matter what lies ahead, our mission to safeguard your health & well-being continues, ensuring that every person has access to the care they need to lead strong, healthy lives PUNC_EXCL  HASH_Election2024 EMOT_FROWN3/5EMOT_SMILEY",0,1,0,0,0,17,1,5,3
0,2024/11/6 17:34,1.85e+18,1.78e+18,"After the whirlwind of HASH_Election2024, how are we doing today mentally PUNC_QUES  Check-in below URL",0,2,1,0,0,47,0,4,3
0,2024/11/6 17:20,1.85e+18,1.73e+18,"Called it PUNC_ELLP 
HASH_USA2024 HASH_USAElection2024 HASH_USAElections2024 HASH_USElection2024 HASH_USElections2024 HASH_Election2024 HASH_ElectionEMOT_LAUGHay HASH_electionday2024 HASH_elezioniusa2024 HASH_Trump2024 URL",0,0,0,0,0,0,2,4,3
1,2024/11/6 17:02,1.85e+18,1.84e+18,"HASH_BreakingNews Elon musk changed Twitters like icon to celebrate EMOT_LAUGHonald Trumps 2024 US Election victory PUNC_EXCL 
HASH_Election2024 HASH_Trump HASH_Kamala HASH_FightForAmerica HASH_ElectionEMOT_LAUGHay HASH_USElection2024 HASH_USAElection2024 HASH_electionday2024 URL",0,0,0,0,0,81,0,5,3
0,2024/11/6 17:33,1.85e+18,1598930024.0,No sh*t PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  wheres the HASH_LegacyMedia to  reprimand the candidate for delay of the concession PUNC_QUES  HASH_crickets and HASH_mainstream HASH_media is silent PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  one thing is for sure PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  this HASH_Election2024 has been quite revealing PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  HASH_haveaniceday URL,0,0,0,0,0,45,2,5,3
0,2024/11/6 17:24,1.85e+18,1.2e+18,"Heerak Christian Kim, HASH_MAGA HASH_AmericaFirst candidate for USA 🇺🇸 Congress in Virginia 8 EMOT_LAUGHistrict, says HNEMOT_LAUGHL_GlennYoungkin HNEMOT_LAUGHL_WinsomeSears HNEMOT_LAUGHL_JasonMiyaresVA squandered their opportunity to make Virginia REEMOT_LAUGH PUNC_EXCL  

HASH_Election2024   

HNEMOT_LAUGHL_fldemhc HNEMOT_LAUGHL_FLEMOT_LAUGHems4Progress HNEMOT_LAUGHL_FLEMOT_LAUGHEMVETS HNEMOT_LAUGHL_FLEMOT_LAUGHemocrat42 HNEMOT_LAUGHL_BayFLEMOT_LAUGHems PUNC_ELLP  URL URL",0,0,1,0,0,33,0,3,3
0,2024/11/6 17:04,1.85e+18,1.85e+18,"Congratulations on behalf of myself and Bangladesh to the President Elect, EMOT_LAUGHonald J PUNC_EXCL  Trump, for winning the US Presidential Elections PUNC_EXCL 
HASH_Trump2024 HASH_USElection2024 HASH_Bangladesh URL",0,0,0,0,0,12,0,6,1
0,2024/11/6 17:45,1.85e+18,1.59e+18,"HNEMOT_LAUGHL_wallstreetbets $EMOT_LAUGHevin already pumping since HASH_Trump and HASH_UsElection2024 

$EMOT_LAUGHevin will win and theres nothin getting in the way

Its the first and only

$EMOT_LAUGHevin the king

EMOT_LAUGHont fade PUNC_EXCL 

EMOT_LAUGHEV IS $EMOT_LAUGHEVIN

URL 

7gbEP2TAy5wM3TmMp5utCrRvdJ3FFqYjgN5KEMOT_LAUGHpXiWPmo URL",4,4,6,0,3,27,1,6,3
0,2024/11/6 17:03,1.85e+18,1.17e+18,"Someone said I dont think Trump should be president, I think he should be the next host of the Wendy Williams show PUNC_EXCL  And I couldnt agree more PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL 
HASH_Election2024",0,0,0,0,0,22,0,6,3
0,2024/11/6 18:01,1.85e+18,1.6e+18,"Will Trump’s White House return reshape markets and policy PUNC_QUES  With GOP Senate control, what’s next for crypto, stocks, and the economy PUNC_QUES  HASH_Election2024 HASH_MarketNews

Read more: URL",0,3,0,0,0,67,0,5,3
0,2024/11/6 17:03,1.85e+18,1.84e+18,"HNEMOT_LAUGHL_OnlyFans and all workers in the industry PUNC_EXCL  The trumpers dont like porn PUNC_QUES  Women PUNC_QUES EMOT_FROWNhahahaEMOT_SMILEY Ok, lets not give them what they Google while their pregnant wives are sleeping PUNC_EXCL 👍HASH_strike HASH_womengooffline HASH_nomore HASH_Election2024 HASH_hypocrites EMOT_FROWNdone posting naughties dumb dumbs, ur loss PUNC_EXCL EMOT_SMILEY 🖕 URL",0,0,0,1,0,12,0,5,3
0,2024/11/6 17:58,1.85e+18,592014671.0,I also dont understand the amount of people here in the UK cracking jokes at the American situation PUNC_EXCL  As if Keir Starmer isnt just as immoral and corrupt & as if the reform party isnt waiting around the corner to get into downing street PUNC_EXCL  HASH_USElection2024,0,0,0,0,0,22,0,4,3
0,2024/11/6 17:19,1.85e+18,96652510.0,"Many many congratulations to Mr PUNC_EXCL  HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump for being president once again PUNC_EXCL  HASH_EMOT_LAUGHonaldTrump2024
HASH_USAElection2024 
HASH_USElection2024 
HASH_Trump2024 
HASH_GoGreen HASH_SaveWater HASH_BeHappy",0,0,0,0,0,99,0,6,1
0,2024/11/6 18:00,1.85e+18,1.5e+18,"HNEMOT_LAUGHL_CerebrosEMOT_LAUGHreams Those 20MM decided to stay home and/or didn’t exist PUNC_EXCL  HASH_Trump2024 HASH_Election2024  HASH_PeanutandFred 
Now its cool to be a conspiracy denier PUNC_QUES  PUNC_EXCL  PUNC_QUES  URL",0,0,0,0,0,3,1,5,3
0,2024/11/6 17:02,1.85e+18,1.85e+18,"🚨BREAKING: Elon has officially changed the like icon to promote EMOT_LAUGHonald during the elections PUNC_EXCL  If youre in support, like and retweet this to show your stance

HASH_Election2024 HASH_Trump HASH_FightForAmerica HASH_ElectionEMOT_LAUGHay HASH_USElection2024 HASH_USAElection2024 HASH_ElectionEMOT_LAUGHay URL",0,0,2,0,0,8,0,5,3
0,2024/11/6 17:03,1.85e+18,1.83e+18,"Late news, but just to keep consistency on our posts, Trump has won Wisconsin, gaining 10 electoral votes PUNC_EXCL 
HASH_Trump HASH_Harris HASH_President HASH_PresidentialElection2024 HASH_USElections2024 HASH_Polls HASH_Elections HASH_USA HASH_Election2024",0,0,0,0,0,7,0,5,3
0,2024/11/6 18:00,1.85e+18,1.09e+18,"Make my Twitter inbox great again,  HASH_ElectionEMOT_LAUGHay HASH_election2024 HASH_Vote",0,0,0,0,0,8,0,5,3
0,2024/11/6 17:52,1.85e+18,4855771349.0,"Congrats to HNEMOT_LAUGHL_JessFurst, HNEMOT_LAUGHL_WJMcGinley, and everyone on the team at HNEMOT_LAUGHL_holtzmanvogel PUNC_EXCL 
HASH_Election HASH_election2024 HASH_Elections HASH_Elections2024 HASH_USA URL",0,0,0,0,0,88,2,6,1
0,2024/11/6 17:08,1.85e+18,199383157.0,Soo what about the votes in the ballot boxes that were set on fire PUNC_QUES  HASH_election2024,0,0,1,1,0,189,0,4,3
0,2024/11/6 17:50,1.85e+18,1.73e+18,"HNEMOT_LAUGHL_Social_Gains_M Congratulations HASH_EMOT_LAUGHonaldTrump 🥳🥳

 Trump to win PUNC_EXCL  

HASH_Trump HASH_Election2024 HASH_USAElection2024",0,0,0,0,0,4,1,7,1
0,2024/11/6 18:00,1.85e+18,8.86e+17,HNEMOT_LAUGHL_CoffeeBlackout keeping my ass awake today in my HNEMOT_LAUGHL_Guns_Gadgets mug after staying up till 4am last night watching HASH_USElection2024 and having to work today PUNC_EXCL  EMOT_LAUGHettlebach is gonna get fired PUNC_EXCL  HASH_winning PUNC_EXCL  URL,0,0,0,0,0,10,0,4,3
0,2024/11/6 17:26,1.85e+18,1.7e+18,"So there was record turnout but 20 million less votes then 2020 PUNC_EXCL  Something ain’t right about this election PUNC_EXCL  PUNC_EXCL  PUNC_EXCL 
HASH_Election2024",0,0,0,0,0,60,0,3,3
0,2024/11/6 17:28,1.85e+18,1.69e+18,"HNEMOT_LAUGHL_Social_Gains_M Thank you, Mr PUNC_EXCL  President, for your dedication and vision PUNC_EXCL  Your victory is a victory for all Americans PUNC_EXCL 

Trump

HASH_Trump HASH_Election2024 HASH_KamalaHarris HASH_USAElection2024 HASH_Giveaway",0,0,0,0,0,114,1,6,1
0,2024/11/6 17:08,1.85e+18,1.67e+18,I am just happy to see the fake news media defeated PUNC_EXCL  You don’t have to be a rocket scientist to see all their lies and how they attempt to influence people who haven’t developed their awareness PUNC_EXCL  HASH_Election2024,0,0,0,0,0,44,0,6,3
0,2024/11/6 17:08,1.85e+18,1.37e+18,"Such a nice, Brat autumn morning were having 🍁 🍁 🍁 🇺🇸 🇺🇸 HASH_USElection2024 HASH_Trump2024 HASH_RedWave2024 HASH_brat HASH_rissisunprofessional URL",0,0,0,0,0,18,0,6,1
0,2024/11/6 17:16,1.85e+18,121397419.0,The saddest thing about this election is that Americans have once again demonstrated that they have no intention of a woman becoming their president PUNC_EXCL  HASH_Election2024 HASH_Kamala,0,0,0,0,0,29,0,3,2
0,2024/11/6 17:19,1.85e+18,320342609.0,Not my president PUNC_EXCL  PUNC_EXCL  🎉 HASH_Election2024 URL,0,0,0,0,0,37,0,6,2
0,2024/11/6 17:15,1.85e+18,352643318.0,You’re such an incredibly fucking sad individual PUNC_EXCL  Anyone willing to end friendships or turn on family because of politics is so deeply deranged HASH_Election2024 URL,0,0,1,0,0,105,2,1,3
0,2024/11/6 17:46,1.85e+18,79158477.0,"Great to see that all the voter fraud was sorted out for this election and this result should absolutely stand PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  🤔
HASH_USElection2024",0,0,0,0,0,31,0,5,3
0,2024/11/6 17:10,1.85e+18,1.85e+18,"Angry PUNC_EXCL  EMOT_LAUGHevastated PUNC_EXCL  EMOT_LAUGHisgusted PUNC_EXCL  Heartbroken PUNC_EXCL  I was genuinely hopeful Harris would win, but I guess people want a 34 time convicted felon in power PUNC_EXCL  How is he able to be president after everything hes said and done PUNC_QUES  PUNC_EXCL 
Shits not adding up PUNC_EXCL  HASH_USElection2024 HASH_Recount2024",0,0,0,0,0,9,0,2,2
0,2024/11/6 17:48,1.85e+18,3068967216.0,"AMERICA WILL BE GREAT AGAIN PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  💪💪
Congratulations to the 47th President of the United States
Congratulations, HASH_EMOT_LAUGHonaldTrump PUNC_EXCL  Welcome back, Mr PUNC_EXCL  President PUNC_EXCL 

HASH_USElection2024 HASH_EMOT_LAUGHonaldTrump2024
HASH_EMOT_LAUGHoNotConcedeKamala HASH_NotMyPresident HASH_Bitcoin HASH_Trump2024Vance HASH_Election2024 HASH_Trump HASH_Kamala PUNC_ELLP  URL URL",0,0,0,0,0,25,0,7,1
0,2024/11/6 18:13,1.85e+18,277374969.0,"I guess all thats left is for Biden to go full cocaine-fueled bender on executive orders and pardons
HASH_Election2024 URL",0,0,1,0,0,21,0,4,3
0,2024/11/6 17:27,1.85e+18,596012427.0,"If I know anything, I know this: This guy has absolutely no idea why they lost PUNC_EXCL  He has no instincts for it, and he has zero self-awareness that would tell him to shut up and listen to what people in the know think PUNC_EXCL  Hes far from alone on the left PUNC_EXCL  EMOT_FROWN2/3EMOT_SMILEY HASH_Election2024",0,1,0,0,0,36,1,3,3
0,2024/11/6 17:23,1.85e+18,2802202423.0,"Lets celebrate the victory of EMOT_LAUGHonald J Trump, the 47th President of the United States, with our own warrior HNEMOT_LAUGHL_MarkSteynOnline PUNC_EXCL  👏👏

Live Around the Planet: Wednesday November 6th URL PUNC_ELLP  HASH_TheMarkSteynClub HASH_Election2024 HASH_SpecialGloatfestEdition URL",4,0,32,0,0,6452,2,6,1
0,2024/11/6 17:07,1.85e+18,1.47e+18,"HNEMOT_LAUGHL_bulltrades24 HNEMOT_LAUGHL_mr_tromp HASH_Trump HASH_Election2024
HASH_EMOT_LAUGHonaldTrump

EMOT_LAUGHone ✔️ 👍",0,0,1,0,0,23,1,6,1
0,2024/11/6 17:49,1.85e+18,1.49e+18,I know someone is on hot coals HASH_USAElection2024 HASH_USElection2024 HASH_Kamala URL,0,0,0,0,0,38,0,4,3
0,2024/11/6 17:33,1.85e+18,1.32e+18,"Congratulations Mr president for victory make usa great again 
HASH_Trump2024  
HASH_USElections
HASH_USPresidentialElection2024 HASH_USAElections2024 HASH_CongratulationsTrump
HASH_Election2024 HASH_Trump HASH_FightForAmerica HASH_ElectionEMOT_LAUGHay HASH_USAElection2024 HASH_ElectionEMOT_LAUGHay
HASH_EMOT_LAUGHonaldTrump HASH_Kamala HASH_ElonMusk2024 URL",0,0,1,0,0,90,0,6,1
0,2024/11/6 17:02,1.85e+18,1.34e+18,"What’s the meaning of this PUNC_QUES  PUNC_QUES  Please call her to order, haven’t they spoiled the world enough PUNC_QUES  PUNC_QUES  PUNC_QUES  PUNC_QUES  PUNC_QUES  PUNC_QUES  PUNC_QUES  PUNC_QUES  PUNC_QUES  PUNC_QUES  PUNC_QUES 
HASH_CoachPlayAPW HASH_CoachPlayAPWxBUS HASH_KabhiMainKabhiTum HASH_ResignMegWhitman HASH_ShakeysSuperLeague HASH_USElection2024 HASH_อิงล็อต HASH_AishwaryaRai URL",0,0,0,0,0,168,0,3,3
0,2024/11/6 17:56,1.85e+18,1.59e+18,"Good day America PUNC_EXCL  On this post-election day, we’re reminded that art endures as a bridge between us, transcending divides and bringing people together PUNC_EXCL  No matter the outcome, art remains a testament to resilience, unity, and the hope for a brighter future PUNC_EXCL 
HASH_Election2024 PUNC_ELLP  URL URL",0,0,2,0,0,72,0,6,3
0,2024/11/6 17:43,1.85e+18,1.7e+18,"HNEMOT_LAUGHL_despxwned Merry Christmas America 🇺🇸🎄

 PUNC_EXCL HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump
 PUNC_EXCL HNEMOT_LAUGHL_elonmusk
 
HASH_Election2024 HASH_Trump2024 HASH_MAGA2024 HASH_ElectionEMOT_LAUGHay 
URL",0,0,6,0,0,40,3,6,1
0,2024/11/6 17:17,1.85e+18,1.43e+18,"The greatest comeback in American history 🙌 
HASH_USElection2024 HASH_Trump2024 URL",5,4,22,1,0,225,0,7,1
0,2024/11/6 18:13,1.85e+18,9.5e+17,"🚨 THE BLUE WALL HAS BEEN KNOCKEEMOT_LAUGH EMOT_LAUGHOWN PUNC_EXCL  🚨

HASH_Election2024 HASH_Trump2024 HASH_MAGA URL",0,0,4,0,0,49,0,2,2
0,2024/11/6 18:12,1.85e+18,1.59e+18,"EMOT_LAUGHo we need new Media PUNC_QUES 
Anyone tell me what would it be PUNC_QUES 🤔

HASH_EMOT_LAUGHonaldTrump HASH_trump HASH_KamalaHarris HASH_Harris HASH_election2024 HASH_news
URL",0,0,0,0,0,0,0,5,3
0,2024/11/6 17:47,1.85e+18,7457212.0,"Since HASH_trump won the HASH_USElection2024, the only way for HASH_Europe to avoid the imminent stock market HASH_crash /HASH_capitulation is to HASH_tax ALL HASH_churches in the HASH_EU PUNC_EXCL  

Thank me later PUNC_EXCL",0,0,2,0,0,36,0,5,3
0,2024/11/6 17:20,1.85e+18,1.85e+18,🇺🇸BREAKING: Reports suggest Kamala Harris may deliver a concession speech in Washington today between 1 PM and 5 PM PUNC_EXCL  HASH_Election2024,0,0,0,0,0,108,0,4,3
0,2024/11/6 17:29,1.85e+18,1.57e+18,"We do not all live the same lives therefore we won’t all have the same belief systems PUNC_EXCL  Yes, some of these policies are wicked and others serve us as a whole PUNC_EXCL  You have to respect ppls choice even if it’s different from yours PUNC_EXCL  HASH_Election2024",0,0,0,0,0,25,0,4,3
0,2024/11/6 18:05,1.85e+18,6509832.0,"US Election Result: Trump Tsunami hits America, crushing defeat for the democrats PUNC_EXCL  Trump inches closer to making history by winning every battleground state

HNEMOT_LAUGHL_Zakka_Jacob shares all the details

HASH_EMOT_LAUGHonaldTrump HASH_UnitedStates HASH_USElection2024 HASH_USElection HASH_KamalaHarris URL",0,0,3,0,0,836,0,5,1
0,2024/11/6 18:17,1.85e+18,2932757491.0,"Uneducated Voters Taught the EMOT_LAUGHems a Lesson

HASH_vote HASH_Election2024 HASH_Republicans HASH_Trump URL",0,0,0,0,0,6,2,5,1
0,2024/11/6 17:09,1.85e+18,1.48e+18,HASH_Election2024 What many ignore is that what swiss people are in europe is what lebanese people were in the middle east world for decades PUNC_EXCL  PUNC_EXCL and still are at many levels on one hand PUNC_EXCL  PUNC_EXCL its the most refined arabs you could ever know and they integrate themselves very well in africa,0,0,0,3,0,173,0,4,3
0,2024/11/6 17:47,1.85e+18,1.85e+18,"Hy Gems What About After Winning Elections In America PUNC_EXCL  Any News About Elon Musk And Btc Or Crypto If There Is Please Put it In here🙂😂

HASH_USAElection2024 HASH_USElection2024 HASH_Trump HASH_ElonMusk2024 HASH_CoachNY",0,0,1,0,0,2,0,5,3
0,2024/11/6 17:31,1.85e+18,1089712100.0,"People complaining that we need to abolish the electoral college to prevent Trump-like rises is so uneducated PUNC_EXCL  If EC is gone, its a popular vote PUNC_EXCL  PUNC_EXCL  which Trump won easily PUNC_EXCL  How would this help PUNC_QUES  PUNC_EXCL 
HASH_Election2024",0,0,0,0,0,33,0,5,1
0,2024/11/6 17:08,1.85e+18,1.22e+18,"HASH_BREAKING NOW:  HASH_Hungary Congrats HASH_Trump PUNC_EXCL  From One Strongman To Another PUNC_EXCL  RAW CLIP

HASH_orban HASH_trumps HASH_kamala HASH_UkraineWar HASH_Ukraine HASH_Election2024 HASH_maga HASH_democrat HASH_republican HASH_TrendingNow URL",0,0,0,0,0,178,0,3,3
0,2024/11/6 17:11,1.85e+18,8.05e+17,Wtaf PUNC_QUES  Recount now HASH_Election2024 HASH_ElectionEMOT_LAUGHay HASH_EMOT_LAUGHeadlineWH HASH_TheReidOut HASH_TheBeat URL,0,0,0,0,0,147,2,2,2
0,2024/11/6 17:36,1.85e+18,1.84e+18,"A few thoughts I have on the HASH_Election2024:

I am no fan of either candidate PUNC_EXCL  I didnt like Harris, I didnt like Trump PUNC_EXCL  I thought both did a terrible job in office PUNC_EXCL  Neither was strong enough on foreign affairs EMOT_FROWNgranted, Harriss role was much more limited, but she was not PUNC_ELLP  URL",0,0,0,0,0,67,0,2,3
0,2024/11/6 17:11,1.85e+18,33747601.0,"Turned the clocks back an hour over the weekend and now I will have to do it again for a hundred more years ⏰

HASH_Election2024",0,0,0,0,0,27,0,3,3
0,2024/11/6 17:48,1.85e+18,1.52e+18,"Imo Michigan can be called PUNC_EXCL 
Alaska seems pretty safe PUNC_EXCL 
Trump has good margins in Nevada and Arizona PUNC_EXCL  That would get Trump to 312 PUNC_EXCL  
HASH_Election2024 HASH_Election HASH_Trump2024 HASH_MAGA HASH_MAHA HASH_Unity2024 URL",0,0,1,0,0,189,0,6,1
0,2024/11/6 17:10,1.85e+18,3247672534.0,"Congrats as the 47th President of America 
HASH_แบนแน็กชาลี HASH_USAElection2024 HASH_USElection2024 HASH_อิงล็อต HASH_อิงล็อต HASH_Trump2024 HASH_Trump2024Vance HASH_Trump2024MAGA HASH_TrumpRally URL",0,0,0,0,0,28,0,6,1
0,2024/11/6 17:12,1.85e+18,535554366.0,47th US President | Congratulations 🙏🏻 HASH_TrumpReturns HASH_USElection2024 HASH_Americanpolitics HASH_AmericaEMOT_LAUGHecides URL,0,0,0,0,0,6,0,6,1
0,2024/11/6 17:26,1.85e+18,14818142.0,HASH_Election2024 is not a wake-up call for EMOT_LAUGHems PUNC_EXCL  Theyre not just discovering that their policies are unpopular; they knew that already PUNC_EXCL  Everything about their structure and strategy is about forcing things on an uncompliant population PUNC_EXCL  Its who they are and its not about to change,0,0,0,0,0,40,0,3,1
0,2024/11/6 17:04,1.85e+18,321005386.0,HNEMOT_LAUGHL_BNONews Why so late PUNC_QUES  Her supporters and the American people deserved so much more PUNC_EXCL  HASH_Election2024,0,0,1,0,0,37,1,4,1
0,2024/11/6 17:18,1.85e+18,1.45e+18,"HNEMOT_LAUGHL_ConscienceIsIt It must be all because of the little help from Elon Musk, Vladimir Putin and his Russian Cronies and all the other fake electors and voters who helped him cheat his way to victory in order to win the HASH_Election2024 PUNC_EXCL  PUNC_EXCL  Thats how else do I explain this PUNC_EXCL  PUNC_EXCL  PUNC_EXCL",1,0,1,0,0,42,1,3,2
0,2024/11/6 17:24,1.85e+18,1.78e+18,Voting for the candidate that encourages your daughter to get raw dogged without consequence may not be as righteous as you think HASH_Election2024,0,0,0,0,0,31,0,3,3
0,2024/11/6 17:48,1.85e+18,1.78e+18,"She was voted out 86-days after her birthday PUNC_EXCL 
London Nicole Breed = 86
-She was the 45th Mayor of San Francisco 
-Trump, HASH_45, becomes HASH_47 elected 
-It also came on her 87th day of her age
-Voting = 87
HASH_Gematria HASH_Election2024 URL URL",0,0,0,0,0,122,2,5,3
0,2024/11/6 17:11,1.85e+18,1.78e+18,"HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump is so nice, he’s helping HNEMOT_LAUGHL_VP get through her grief PUNC_EXCL  

It’s ok PUNC_EXCL  America will be ok

HASH_Trump2024 HASH_Kamala HASH_USElection2024 URL",5,6,15,0,0,109,0,6,1
0,2024/11/6 17:04,1.85e+18,1.81e+18,all this political rhetoric on here today is making me miss the uninvited porn that pops up on my feed PUNC_ELLP  HASH_murica HASH_USElection2024,0,0,1,0,0,51,0,4,3
0,2024/11/6 17:21,1.85e+18,3500967439.0,"HNEMOT_LAUGHL_cenkuygur When HASH_Project2025 kicks in, there will be lots of ""how can we just sit here and let this happen PUNC_QUES "" To them, I say, I will just sit and let it happen because yesterday, many of you sat out and let it happen PUNC_EXCL  HASH_Election2024",0,0,0,0,0,38,1,4,2
0,2024/11/6 18:04,1.85e+18,1.59e+18,"On a historical note: Marine veteran and Vice President-elect JEMOT_LAUGH Vance will become the first Marine in U PUNC_EXCL S PUNC_EXCL  history to serve as Vice President PUNC_EXCL  

And he is also the first veteran of the Global War on Terrorism/Iraq War to serve in the position PUNC_EXCL  🇺🇸 HASH_USElection2024",0,0,1,0,0,21,0,4,3
0,2024/11/6 17:23,1.85e+18,1.85e+18,"Citizenni vote for NCT EMOT_LAUGHREAM please PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  Regardless of voting Trump or no, voting NCT EMOT_LAUGHREAM  PUNC_EXCL HASH_NCTEMOT_LAUGHREAM_EMOT_LAUGHREAMSCAPE HASH_FlyingKissToHaechan HASH_USAElection2024 HASH_USElection2024 URL",0,0,0,0,0,23,2,6,3
0,2024/11/6 17:19,1.85e+18,1007938506.0,"As always, it appears that people worry too much about the guy who’s in office for 4 years and not the ones who’ve been there for 40 PUNC_EXCL  world didn’t end  with trumps 1st, or Biden, it won’t end this time PUNC_EXCL  It’s crazy to see how much this affects people EMOT_FROWNboth sidesEMOT_SMILEY PUNC_EXCL  HASH_Election2024",0,0,0,0,0,12,0,3,3
0,2024/11/6 17:27,1.85e+18,1.52e+18,Best one so far PUNC_EXCL  HASH_USAElection2024 HASH_USElection2024 HASH_EMOT_LAUGHonaldTrump HASH_MakeAmericaGreatAgain URL,0,0,0,0,0,40,0,7,1
0,2024/11/6 17:34,1.85e+18,1.34e+18,"A tree stump and a fingerprint 🌳 leave marks that time can’t erase—Trumps victory is yet another print on the story of democracy, shaping paths forward PUNC_EXCL  🇺🇸 HASH_Election2024 HASH_EMOT_LAUGHemocracyRoots HASH_FuturePrints
HASH_Trump2024 HASH_USElection2024
HASH_EMOT_LAUGHonaldTrump HASH_electionday2024 URL",0,0,0,0,0,77,0,6,1
0,2024/11/6 17:23,1.85e+18,3500967439.0,"HNEMOT_LAUGHL_WajahatAli When HASH_Project2025 kicks in, there will be lots of ""how can we just sit here and let this happen PUNC_QUES "" To them, I say, I will just sit and let it happen because yesterday, many of you sat out and let it happen PUNC_EXCL  HASH_Election2024",0,1,0,0,0,82,1,5,3
